Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season
C8008,33,Female,Chennai,['Beauty'],['Perfume'],Occasional Shopper,1123.9,Yes,Winter
C8009,22,Female,Kolkata,"['Home Decor', 'Beauty', 'Electronics']","['Curtains', 'Lipstick', 'Smartphone']",Frequent Buyer,3832.34,Yes,Summer
C8010,42,Other,Mumbai,['Books'],['Comics'],Occasional Shopper,1027.86,No,Winter
C8011,25,Female,Mumbai,"['Books', 'Home Decor', 'Fashion']","['Fiction', 'Lamp', 'Shoes']",Frequent Buyer,1213.12,No,Summer
C8012,18,Male,Delhi,"['Fitness', 'Electronics']","['Dumbbells', 'Headphones']",New Visitor,3235.99,Yes,Winter
C8013,39,Male,Mumbai,"['Home Decor', 'Books', 'Beauty']","['Cushions', 'Fiction', 'Lipstick']",New Visitor,2512.08,Yes,Autumn
C8014,27,Female,Chennai,"['Beauty', 'Electronics', 'Books']","['Lipstick', 'Laptop', 'Comics']",Frequent Buyer,4893.55,Yes,Autumn
C8015,42,Other,Kolkata,"['Fitness', 'Beauty']","['Treadmill', 'Moisturizer']",Frequent Buyer,1595.39,Yes,Summer
C8016,33,Male,Mumbai,"['Electronics', 'Beauty', 'Fitness']","['Smartwatch', 'Foundation', 'Treadmill']",Occasional Shopper,2935.38,Yes,Winter
C8017,26,Male,Bangalore,['Electronics'],['Smartphone'],New Visitor,2253.3,No,Autumn
C8018,33,Other,Bangalore,['Fitness'],['Treadmill'],Occasional Shopper,4261.37,No,Autumn
C8019,27,Male,Mumbai,"['Fitness', 'Books', 'Fashion']","['Resistance Bands', 'Non-fiction', 'T-shirt']",Occasional Shopper,3199.46,No,Winter
C8020,48,Male,Chennai,['Beauty'],['Lipstick'],Frequent Buyer,3686.61,Yes,Summer
C8021,25,Male,Bangalore,['Fashion'],['T-shirt'],Frequent Buyer,4764.05,No,Summer
C8022,26,Other,Mumbai,"['Fitness', 'Fashion']","['Yoga Mat', 'Jeans']",Occasional Shopper,4654.12,Yes,Spring
C8023,26,Other,Kolkata,"['Electronics', 'Books', 'Home Decor']","['Laptop', 'Comics', 'Wall Art']",Occasional Shopper,1703.39,No,Winter
C8024,39,Male,Delhi,['Fitness'],['Treadmill'],New Visitor,3097.15,Yes,Winter
C8025,28,Female,Bangalore,['Electronics'],['Laptop'],Frequent Buyer,2519.68,No,Winter
C8026,45,Female,Kolkata,"['Beauty', 'Fashion']","['Perfume', 'T-shirt']",Occasional Shopper,2960.58,No,Winter
C8027,32,Male,Kolkata,['Books'],['Biography'],Occasional Shopper,2175.53,No,Winter
C8028,19,Male,Mumbai,['Fitness'],['Resistance Bands'],Frequent Buyer,3738.95,Yes,Autumn
C8029,32,Other,Mumbai,"['Fitness', 'Beauty', 'Fashion']","['Resistance Bands', 'Perfume', 'Shoes']",Frequent Buyer,986.52,Yes,Autumn
C8030,60,Male,Kolkata,"['Fashion', 'Books']","['Shoes', 'Non-fiction']",Frequent Buyer,2368.44,No,Summer
C8031,42,Male,Kolkata,['Electronics'],['Headphones'],Frequent Buyer,3512.97,Yes,Winter
C8032,42,Other,Mumbai,['Books'],['Fiction'],Occasional Shopper,3142.82,No,Autumn
C8033,32,Male,Bangalore,"['Fitness', 'Electronics']","['Resistance Bands', 'Smartwatch']",Frequent Buyer,931.38,Yes,Winter
C8034,24,Female,Bangalore,"['Books', 'Home Decor']","['Non-fiction', 'Curtains']",Occasional Shopper,3296.81,No,Autumn
C8035,26,Other,Delhi,"['Electronics', 'Home Decor', 'Books']","['Smartwatch', 'Wall Art', 'Non-fiction']",New Visitor,2956.77,Yes,Spring
C8036,51,Female,Bangalore,"['Fitness', 'Fashion', 'Beauty']","['Treadmill', 'T-shirt', 'Perfume']",Frequent Buyer,2830.44,No,Summer
C8037,39,Female,Mumbai,"['Electronics', 'Books']","['Headphones', 'Biography']",Occasional Shopper,4402.75,Yes,Winter
C8038,60,Female,Bangalore,['Home Decor'],['Curtains'],Occasional Shopper,3296.5,No,Summer
C8039,60,Male,Chennai,['Fitness'],['Dumbbells'],Occasional Shopper,4936.71,Yes,Autumn
C8040,45,Male,Mumbai,"['Fitness', 'Fashion']","['Dumbbells', 'Jeans']",Frequent Buyer,4878.39,Yes,Winter
C8041,19,Male,Mumbai,"['Books', 'Home Decor']","['Comics', 'Cushions']",Frequent Buyer,3533.81,No,Autumn
C8042,27,Male,Kolkata,"['Fashion', 'Home Decor', 'Fitness']","['Jeans', 'Lamp', 'Treadmill']",Occasional Shopper,3756.94,No,Summer
C8043,35,Other,Kolkata,"['Books', 'Electronics']","['Comics', 'Laptop']",New Visitor,4609.12,No,Summer
C8044,45,Male,Delhi,"['Electronics', 'Fitness']","['Smartwatch', 'Yoga Mat']",Frequent Buyer,2725.22,Yes,Winter
C8045,41,Female,Kolkata,"['Fashion', 'Home Decor', 'Electronics']","['Jacket', 'Wall Art', 'Smartphone']",New Visitor,2259.9,Yes,Summer
C8046,43,Male,Mumbai,['Fitness'],['Dumbbells'],Occasional Shopper,3055.33,Yes,Summer
C8047,26,Male,Mumbai,['Electronics'],['Smartphone'],Frequent Buyer,3668.74,Yes,Spring
C8048,21,Other,Kolkata,['Fashion'],['Shoes'],Frequent Buyer,2269,No,Summer
C8049,49,Female,Kolkata,"['Fitness', 'Electronics', 'Fashion']","['Resistance Bands', 'Smartphone', 'Jeans']",Occasional Shopper,4438.92,Yes,Autumn
C8050,26,Other,Bangalore,"['Home Decor', 'Beauty', 'Electronics']","['Curtains', 'Moisturizer', 'Smartphone']",Frequent Buyer,3814.39,No,Autumn
C8051,49,Female,Chennai,"['Home Decor', 'Fitness']","['Wall Art', 'Dumbbells']",Frequent Buyer,1002.78,Yes,Winter
C8052,54,Female,Mumbai,['Fitness'],['Resistance Bands'],Frequent Buyer,3994.09,No,Spring
C8053,36,Other,Chennai,['Fitness'],['Resistance Bands'],Occasional Shopper,1814.21,No,Summer
C8054,41,Male,Delhi,"['Home Decor', 'Electronics', 'Beauty']","['Curtains', 'Smartphone', 'Lipstick']",Frequent Buyer,4890.34,No,Autumn
C8055,51,Female,Mumbai,['Electronics'],['Headphones'],New Visitor,656.04,No,Summer
C8056,26,Female,Chennai,"['Home Decor', 'Fashion', 'Electronics']","['Lamp', 'Jeans', 'Laptop']",New Visitor,4432.26,No,Winter
C8057,25,Male,Delhi,"['Fitness', 'Home Decor', 'Fashion']","['Yoga Mat', 'Lamp', 'Jeans']",New Visitor,1305.51,No,Winter
C8058,31,Other,Delhi,"['Beauty', 'Electronics', 'Books']","['Perfume', 'Laptop', 'Fiction']",New Visitor,4425.83,Yes,Spring
C8059,31,Male,Delhi,"['Electronics', 'Fitness', 'Beauty']","['Headphones', 'Yoga Mat', 'Perfume']",New Visitor,4528.22,Yes,Spring
C8060,36,Female,Delhi,['Fitness'],['Yoga Mat'],Frequent Buyer,4715.83,No,Spring
C8061,31,Other,Kolkata,"['Fitness', 'Books']","['Resistance Bands', 'Comics']",New Visitor,4614.72,Yes,Summer
C8062,51,Other,Mumbai,"['Fashion', 'Home Decor', 'Electronics']","['Jacket', 'Curtains', 'Headphones']",Frequent Buyer,2313.14,Yes,Winter
C8063,34,Other,Mumbai,"['Beauty', 'Electronics', 'Fitness']","['Foundation', 'Headphones', 'Resistance Bands']",Occasional Shopper,4175.24,Yes,Autumn
C8064,29,Female,Bangalore,['Beauty'],['Moisturizer'],New Visitor,945.58,No,Summer
C8065,30,Other,Mumbai,['Books'],['Non-fiction'],Frequent Buyer,2252.06,No,Autumn
C8066,35,Male,Bangalore,['Fitness'],['Yoga Mat'],Frequent Buyer,908.2,Yes,Winter
C8067,26,Male,Chennai,"['Books', 'Beauty', 'Home Decor']","['Fiction', 'Perfume', 'Curtains']",Frequent Buyer,2871.05,Yes,Autumn
C8068,51,Male,Bangalore,"['Fashion', 'Books', 'Home Decor']","['Jacket', 'Non-fiction', 'Curtains']",Frequent Buyer,539.77,No,Autumn
C8069,49,Female,Delhi,"['Books', 'Fitness']","['Comics', 'Resistance Bands']",New Visitor,3484.63,Yes,Winter
C8070,40,Male,Chennai,"['Fitness', 'Books']","['Resistance Bands', 'Non-fiction']",Frequent Buyer,4217.85,Yes,Winter
C8071,20,Female,Delhi,"['Home Decor', 'Fashion']","['Cushions', 'Jeans']",Frequent Buyer,4215.35,No,Spring
C8072,58,Male,Chennai,"['Beauty', 'Fashion']","['Foundation', 'T-shirt']",Frequent Buyer,3102.25,Yes,Autumn
C8073,21,Other,Delhi,"['Fitness', 'Home Decor']","['Dumbbells', 'Wall Art']",Occasional Shopper,3853.2,No,Spring
C8074,44,Female,Mumbai,"['Fashion', 'Books']","['Shoes', 'Biography']",New Visitor,4993,No,Autumn
C8075,55,Other,Delhi,"['Fashion', 'Beauty', 'Books']","['Shoes', 'Foundation', 'Fiction']",Occasional Shopper,4299.19,Yes,Summer
C8076,23,Female,Mumbai,"['Fitness', 'Beauty']","['Yoga Mat', 'Foundation']",Occasional Shopper,2162.73,Yes,Winter
C8077,54,Other,Mumbai,['Fitness'],['Treadmill'],Occasional Shopper,4284.69,Yes,Winter
C8078,43,Other,Mumbai,"['Fitness', 'Beauty']","['Yoga Mat', 'Lipstick']",New Visitor,2939.86,Yes,Autumn
C8079,26,Other,Mumbai,"['Books', 'Home Decor']","['Fiction', 'Wall Art']",Frequent Buyer,2190.58,No,Summer
C8080,47,Female,Mumbai,"['Fashion', 'Beauty']","['Shoes', 'Foundation']",Occasional Shopper,571.81,Yes,Autumn
C8081,49,Male,Delhi,"['Fashion', 'Electronics', 'Books']","['Shoes', 'Smartphone', 'Biography']",New Visitor,4106.49,No,Winter
C8082,18,Other,Mumbai,"['Beauty', 'Electronics', 'Books']","['Moisturizer', 'Smartwatch', 'Biography']",Occasional Shopper,3418.84,No,Spring
C8083,38,Female,Chennai,"['Home Decor', 'Fashion', 'Fitness']","['Wall Art', 'Jacket', 'Treadmill']",New Visitor,3283.19,Yes,Autumn
C8084,30,Other,Mumbai,"['Books', 'Home Decor']","['Non-fiction', 'Lamp']",Frequent Buyer,912.88,No,Autumn
C8085,33,Male,Kolkata,"['Electronics', 'Home Decor', 'Beauty']","['Smartphone', 'Curtains', 'Lipstick']",Frequent Buyer,4878.59,No,Autumn
C8086,58,Other,Chennai,"['Home Decor', 'Beauty', 'Fitness']","['Curtains', 'Foundation', 'Resistance Bands']",Frequent Buyer,4165.54,No,Summer
C8087,51,Other,Delhi,['Home Decor'],['Lamp'],Frequent Buyer,1000.31,No,Spring
C8088,30,Male,Delhi,"['Fashion', 'Fitness', 'Home Decor']","['T-shirt', 'Dumbbells', 'Curtains']",Frequent Buyer,2498.73,No,Winter
C8089,22,Male,Kolkata,"['Books', 'Fitness']","['Biography', 'Dumbbells']",Frequent Buyer,4643.73,No,Spring
C8090,25,Male,Chennai,"['Books', 'Electronics', 'Home Decor']","['Fiction', 'Headphones', 'Lamp']",Frequent Buyer,2399.9,No,Spring
C8091,56,Male,Mumbai,"['Beauty', 'Home Decor', 'Electronics']","['Foundation', 'Lamp', 'Smartphone']",New Visitor,4007.91,No,Summer
C8092,26,Female,Kolkata,"['Home Decor', 'Fashion', 'Fitness']","['Lamp', 'Shoes', 'Resistance Bands']",Occasional Shopper,4592.45,Yes,Spring
C8093,31,Male,Kolkata,"['Fashion', 'Fitness']","['T-shirt', 'Dumbbells']",Frequent Buyer,2685.12,Yes,Summer
C8094,56,Female,Chennai,['Electronics'],['Headphones'],New Visitor,1633.55,No,Autumn
C8095,48,Male,Mumbai,['Home Decor'],['Curtains'],Frequent Buyer,691.84,Yes,Autumn
C8096,53,Male,Delhi,"['Fashion', 'Beauty']","['Jacket', 'Moisturizer']",Frequent Buyer,2597.52,No,Summer
C8097,51,Female,Bangalore,['Beauty'],['Moisturizer'],Occasional Shopper,4808.72,Yes,Spring
C8098,54,Male,Bangalore,['Beauty'],['Lipstick'],New Visitor,2772.54,No,Winter
C8099,19,Male,Delhi,"['Fashion', 'Home Decor', 'Beauty']","['T-shirt', 'Cushions', 'Lipstick']",Frequent Buyer,4431.72,Yes,Spring
C8100,44,Female,Bangalore,"['Fitness', 'Fashion', 'Home Decor']","['Resistance Bands', 'T-shirt', 'Lamp']",Occasional Shopper,2336.74,No,Summer
C8101,32,Other,Chennai,"['Books', 'Electronics', 'Fashion']","['Comics', 'Smartphone', 'Jacket']",New Visitor,1232.19,No,Autumn
C8102,44,Other,Kolkata,['Electronics'],['Headphones'],Frequent Buyer,3361.22,Yes,Spring
C8103,52,Male,Mumbai,"['Beauty', 'Electronics']","['Moisturizer', 'Laptop']",Occasional Shopper,4043.76,No,Winter
C8104,34,Other,Delhi,['Beauty'],['Moisturizer'],Occasional Shopper,1404.12,Yes,Winter
C8105,39,Other,Bangalore,"['Fitness', 'Electronics']","['Dumbbells', 'Smartphone']",Occasional Shopper,802.06,Yes,Spring
C8106,47,Female,Chennai,['Books'],['Biography'],New Visitor,1911.41,No,Spring
C8107,20,Female,Delhi,"['Fitness', 'Electronics', 'Books']","['Yoga Mat', 'Headphones', 'Comics']",Frequent Buyer,1738.72,Yes,Spring
C8108,35,Female,Bangalore,"['Beauty', 'Books']","['Perfume', 'Comics']",Occasional Shopper,2921.74,Yes,Winter
C8109,28,Female,Delhi,"['Beauty', 'Electronics']","['Foundation', 'Laptop']",Frequent Buyer,2124.46,Yes,Summer
C8110,48,Female,Bangalore,['Books'],['Non-fiction'],New Visitor,1925.72,Yes,Autumn
C8111,20,Other,Mumbai,"['Fitness', 'Electronics']","['Resistance Bands', 'Laptop']",Occasional Shopper,2229.16,Yes,Winter
C8112,34,Female,Kolkata,['Home Decor'],['Lamp'],Frequent Buyer,3794.72,No,Winter
C8113,60,Male,Delhi,"['Electronics', 'Fashion', 'Fitness']","['Smartwatch', 'Shoes', 'Dumbbells']",Frequent Buyer,1558.39,Yes,Summer
C8114,30,Female,Bangalore,"['Fitness', 'Home Decor', 'Beauty']","['Resistance Bands', 'Cushions', 'Foundation']",Occasional Shopper,2675.29,No,Winter
C8115,38,Other,Kolkata,"['Electronics', 'Fitness']","['Laptop', 'Resistance Bands']",Occasional Shopper,2207.02,No,Winter
C8116,52,Male,Delhi,"['Home Decor', 'Beauty', 'Fitness']","['Curtains', 'Lipstick', 'Resistance Bands']",Occasional Shopper,1077.44,No,Winter
C8117,50,Male,Bangalore,['Fitness'],['Yoga Mat'],Occasional Shopper,2446.98,Yes,Summer
C8118,42,Female,Bangalore,['Beauty'],['Lipstick'],Frequent Buyer,4511.91,Yes,Winter
C8119,46,Other,Kolkata,['Fitness'],['Treadmill'],Frequent Buyer,4698.82,Yes,Spring
C8120,43,Male,Mumbai,"['Beauty', 'Home Decor']","['Lipstick', 'Lamp']",Occasional Shopper,1851.89,No,Summer
C8121,33,Other,Chennai,"['Books', 'Fitness']","['Fiction', 'Resistance Bands']",Occasional Shopper,3741.68,No,Summer
C8122,18,Other,Delhi,"['Electronics', 'Beauty', 'Home Decor']","['Smartwatch', 'Moisturizer', 'Curtains']",Occasional Shopper,1649.54,Yes,Winter
C8123,26,Female,Delhi,"['Home Decor', 'Electronics']","['Curtains', 'Laptop']",New Visitor,2725.19,No,Summer
C8124,51,Male,Delhi,['Electronics'],['Smartwatch'],Occasional Shopper,4182.72,Yes,Summer
C8125,31,Female,Kolkata,"['Home Decor', 'Books']","['Curtains', 'Comics']",Occasional Shopper,2321.19,No,Winter
C8126,44,Other,Delhi,"['Home Decor', 'Electronics', 'Fitness']","['Lamp', 'Smartwatch', 'Yoga Mat']",Occasional Shopper,4368.95,No,Summer
C8127,44,Female,Kolkata,"['Fitness', 'Fashion']","['Dumbbells', 'Jacket']",Occasional Shopper,3520.38,No,Summer
C8128,60,Female,Bangalore,"['Electronics', 'Beauty']","['Laptop', 'Foundation']",Occasional Shopper,1214.59,No,Winter
C8129,55,Female,Kolkata,"['Books', 'Electronics', 'Fashion']","['Comics', 'Smartphone', 'T-shirt']",Frequent Buyer,1046.18,No,Spring
C8130,41,Other,Chennai,"['Books', 'Beauty', 'Home Decor']","['Fiction', 'Foundation', 'Curtains']",New Visitor,4794.67,Yes,Winter
C8131,57,Male,Bangalore,['Home Decor'],['Cushions'],Occasional Shopper,2137.29,Yes,Spring
C8132,39,Female,Chennai,"['Beauty', 'Books']","['Lipstick', 'Non-fiction']",Occasional Shopper,2547.04,No,Winter
C8133,29,Male,Delhi,['Electronics'],['Laptop'],New Visitor,4742.71,Yes,Spring
C8134,31,Other,Delhi,['Fashion'],['Shoes'],Frequent Buyer,3055.97,Yes,Summer
C8135,42,Other,Kolkata,['Home Decor'],['Curtains'],New Visitor,4451.74,Yes,Autumn
C8136,33,Other,Kolkata,['Electronics'],['Smartphone'],Occasional Shopper,1884.78,Yes,Autumn
C8137,43,Other,Bangalore,"['Fitness', 'Electronics', 'Books']","['Resistance Bands', 'Laptop', 'Non-fiction']",Frequent Buyer,4051.29,No,Summer
C8138,54,Other,Kolkata,"['Fitness', 'Beauty', 'Home Decor']","['Yoga Mat', 'Lipstick', 'Lamp']",Occasional Shopper,1577.31,Yes,Summer
C8139,21,Female,Mumbai,"['Fitness', 'Electronics', 'Beauty']","['Treadmill', 'Smartphone', 'Moisturizer']",Occasional Shopper,4426.92,Yes,Winter
C8140,44,Male,Chennai,"['Electronics', 'Books', 'Beauty']","['Laptop', 'Non-fiction', 'Lipstick']",New Visitor,4876.83,Yes,Autumn
C8141,34,Other,Kolkata,"['Fashion', 'Beauty']","['Shoes', 'Lipstick']",Occasional Shopper,907.48,Yes,Winter
C8142,41,Male,Bangalore,"['Fitness', 'Beauty']","['Treadmill', 'Moisturizer']",New Visitor,4124.1,Yes,Spring
C8143,41,Male,Kolkata,['Electronics'],['Smartphone'],New Visitor,2951.48,No,Spring
C8144,48,Female,Mumbai,"['Electronics', 'Books']","['Smartphone', 'Fiction']",Occasional Shopper,1700.07,No,Winter
C8145,23,Other,Delhi,['Electronics'],['Smartphone'],Occasional Shopper,2075.67,Yes,Summer
C8146,42,Female,Bangalore,['Electronics'],['Headphones'],Occasional Shopper,4062.45,No,Summer
C8147,59,Other,Kolkata,"['Beauty', 'Fitness']","['Perfume', 'Dumbbells']",New Visitor,3556.34,No,Summer
C8148,53,Female,Kolkata,['Beauty'],['Perfume'],Frequent Buyer,3053.26,No,Summer
C8149,37,Other,Kolkata,['Home Decor'],['Curtains'],Frequent Buyer,4359.79,Yes,Winter
C8150,27,Male,Chennai,"['Electronics', 'Home Decor', 'Fashion']","['Headphones', 'Curtains', 'T-shirt']",New Visitor,1447.34,Yes,Autumn
C8151,38,Male,Chennai,"['Electronics', 'Beauty']","['Headphones', 'Foundation']",New Visitor,1049.37,Yes,Autumn
C8152,45,Male,Bangalore,"['Fashion', 'Home Decor']","['T-shirt', 'Cushions']",New Visitor,4752.35,No,Winter
C8153,20,Female,Kolkata,"['Fitness', 'Fashion']","['Dumbbells', 'T-shirt']",New Visitor,4261.97,No,Autumn
C8154,35,Male,Mumbai,['Books'],['Fiction'],Frequent Buyer,4440.76,Yes,Spring
C8155,24,Female,Kolkata,"['Fitness', 'Fashion', 'Home Decor']","['Yoga Mat', 'Shoes', 'Curtains']",New Visitor,4341.63,No,Winter
C8156,54,Female,Chennai,['Fashion'],['Shoes'],Occasional Shopper,4274.24,Yes,Spring
C8157,27,Female,Kolkata,"['Books', 'Electronics', 'Fashion']","['Fiction', 'Headphones', 'T-shirt']",Frequent Buyer,3390.39,Yes,Winter
C8158,39,Other,Delhi,['Beauty'],['Lipstick'],New Visitor,1949.14,No,Spring
C8159,29,Other,Chennai,"['Electronics', 'Beauty']","['Headphones', 'Lipstick']",Frequent Buyer,2815.15,No,Autumn
C8160,50,Other,Mumbai,"['Books', 'Fashion']","['Non-fiction', 'T-shirt']",Occasional Shopper,1535.5,No,Autumn
C8161,43,Other,Kolkata,"['Fashion', 'Electronics', 'Beauty']","['Jacket', 'Headphones', 'Perfume']",Occasional Shopper,4141.27,No,Summer
C8162,43,Male,Mumbai,['Home Decor'],['Cushions'],Occasional Shopper,1829.76,Yes,Summer
C8163,21,Male,Kolkata,"['Fashion', 'Books', 'Electronics']","['Shoes', 'Fiction', 'Laptop']",Frequent Buyer,2797.06,Yes,Summer
C8164,35,Male,Delhi,"['Home Decor', 'Fitness', 'Fashion']","['Cushions', 'Treadmill', 'Shoes']",Occasional Shopper,1045.46,No,Winter
C8165,18,Other,Mumbai,"['Fashion', 'Books', 'Fitness']","['Jeans', 'Non-fiction', 'Dumbbells']",Occasional Shopper,2357.21,No,Autumn
C8166,23,Other,Delhi,"['Home Decor', 'Beauty', 'Electronics']","['Curtains', 'Perfume', 'Smartphone']",Occasional Shopper,3677.09,No,Summer
C8167,54,Female,Delhi,"['Beauty', 'Fitness']","['Perfume', 'Resistance Bands']",Occasional Shopper,4459.82,No,Autumn
C8168,40,Male,Bangalore,"['Fitness', 'Electronics']","['Yoga Mat', 'Laptop']",New Visitor,2976.81,No,Spring
C8169,28,Other,Bangalore,"['Beauty', 'Home Decor', 'Fitness']","['Moisturizer', 'Wall Art', 'Resistance Bands']",Occasional Shopper,3195.65,Yes,Summer
C8170,27,Other,Mumbai,['Fitness'],['Yoga Mat'],Occasional Shopper,1692.59,No,Winter
C8171,20,Male,Mumbai,['Fashion'],['T-shirt'],Occasional Shopper,3815.01,No,Spring
C8172,27,Other,Kolkata,['Home Decor'],['Wall Art'],Occasional Shopper,1140.06,Yes,Winter
C8173,56,Male,Bangalore,['Beauty'],['Perfume'],New Visitor,2512.91,No,Autumn
C8174,25,Female,Delhi,"['Books', 'Fashion', 'Fitness']","['Non-fiction', 'Jacket', 'Yoga Mat']",Frequent Buyer,3063.96,Yes,Autumn
C8175,47,Male,Chennai,"['Fashion', 'Beauty']","['T-shirt', 'Lipstick']",Occasional Shopper,993.08,No,Winter
C8176,29,Other,Chennai,"['Electronics', 'Beauty']","['Headphones', 'Lipstick']",New Visitor,2579.83,Yes,Summer
C8177,37,Female,Kolkata,['Home Decor'],['Cushions'],Occasional Shopper,3957.15,Yes,Winter
C8178,57,Female,Kolkata,['Beauty'],['Perfume'],Occasional Shopper,1006.08,Yes,Spring
C8179,45,Male,Kolkata,"['Home Decor', 'Books', 'Electronics']","['Cushions', 'Non-fiction', 'Laptop']",New Visitor,1071.31,No,Summer
C8180,54,Male,Chennai,"['Home Decor', 'Books', 'Beauty']","['Wall Art', 'Fiction', 'Perfume']",New Visitor,1069.33,No,Summer
C8181,34,Male,Kolkata,"['Electronics', 'Home Decor', 'Books']","['Laptop', 'Wall Art', 'Non-fiction']",New Visitor,4501.22,No,Spring
C8182,24,Male,Chennai,['Fitness'],['Treadmill'],Occasional Shopper,2066.07,No,Spring
C8183,38,Male,Delhi,['Books'],['Fiction'],New Visitor,782.91,Yes,Summer
C8184,27,Female,Kolkata,"['Fashion', 'Fitness']","['Shoes', 'Yoga Mat']",Frequent Buyer,2400.02,Yes,Spring
C8185,52,Other,Mumbai,"['Books', 'Fitness', 'Beauty']","['Fiction', 'Dumbbells', 'Foundation']",New Visitor,4061.99,No,Winter
C8186,39,Other,Chennai,"['Fashion', 'Electronics', 'Books']","['Jeans', 'Laptop', 'Comics']",Occasional Shopper,2808.11,No,Winter
C8187,46,Female,Delhi,"['Fashion', 'Beauty', 'Home Decor']","['Shoes', 'Lipstick', 'Curtains']",Frequent Buyer,1869.62,Yes,Spring
C8188,31,Male,Chennai,"['Home Decor', 'Books', 'Fitness']","['Curtains', 'Comics', 'Dumbbells']",New Visitor,3475.9,No,Spring
C8189,32,Male,Delhi,"['Beauty', 'Electronics', 'Fitness']","['Moisturizer', 'Headphones', 'Treadmill']",New Visitor,2946.45,No,Summer
C8190,33,Female,Kolkata,['Fashion'],['T-shirt'],New Visitor,3810.4,No,Winter
C8191,50,Male,Delhi,"['Fitness', 'Books', 'Fashion']","['Resistance Bands', 'Non-fiction', 'Jeans']",Frequent Buyer,4748.22,No,Spring
C8192,32,Other,Kolkata,"['Beauty', 'Books']","['Perfume', 'Biography']",New Visitor,4775.48,Yes,Spring
C8193,47,Male,Bangalore,"['Home Decor', 'Books']","['Lamp', 'Biography']",New Visitor,779.59,No,Winter
C8194,37,Other,Delhi,"['Beauty', 'Home Decor', 'Electronics']","['Lipstick', 'Wall Art', 'Laptop']",Frequent Buyer,3078.61,Yes,Spring
C8195,47,Male,Bangalore,['Electronics'],['Laptop'],New Visitor,1855.22,No,Summer
C8196,23,Other,Kolkata,"['Fashion', 'Fitness']","['Jacket', 'Treadmill']",Occasional Shopper,596.3,Yes,Spring
C8197,18,Other,Kolkata,"['Home Decor', 'Beauty', 'Books']","['Wall Art', 'Perfume', 'Biography']",Frequent Buyer,3433.91,Yes,Winter
C8198,33,Other,Bangalore,"['Electronics', 'Home Decor']","['Smartwatch', 'Wall Art']",New Visitor,4304.34,No,Summer
C8199,59,Other,Kolkata,['Electronics'],['Smartphone'],Frequent Buyer,2885.28,Yes,Spring
C8200,56,Male,Chennai,['Beauty'],['Moisturizer'],New Visitor,3780.24,Yes,Summer
C8201,49,Male,Bangalore,['Electronics'],['Smartwatch'],New Visitor,3245.21,No,Winter
C8202,40,Female,Kolkata,"['Beauty', 'Fitness', 'Electronics']","['Lipstick', 'Treadmill', 'Headphones']",New Visitor,875.34,Yes,Spring
C8203,55,Male,Delhi,"['Fashion', 'Beauty', 'Fitness']","['Jeans', 'Moisturizer', 'Dumbbells']",Occasional Shopper,4773.66,No,Winter
C8204,50,Other,Bangalore,"['Books', 'Beauty']","['Fiction', 'Moisturizer']",New Visitor,1526.49,Yes,Spring
C8205,45,Other,Chennai,"['Fitness', 'Beauty', 'Electronics']","['Treadmill', 'Lipstick', 'Laptop']",New Visitor,2968.26,Yes,Spring
C8206,42,Other,Kolkata,['Fashion'],['Shoes'],Occasional Shopper,4341.88,No,Spring
C8207,37,Male,Chennai,"['Fashion', 'Books']","['Shoes', 'Comics']",Occasional Shopper,3504.92,Yes,Autumn
C8208,24,Other,Kolkata,"['Books', 'Beauty', 'Fitness']","['Non-fiction', 'Perfume', 'Yoga Mat']",Occasional Shopper,3318.4,No,Winter
C8209,56,Male,Delhi,['Electronics'],['Laptop'],New Visitor,1288.31,No,Winter
C8210,46,Male,Mumbai,['Fitness'],['Yoga Mat'],Occasional Shopper,1622.65,Yes,Spring
C8211,46,Other,Bangalore,['Electronics'],['Laptop'],Frequent Buyer,611.6,Yes,Summer
C8212,56,Other,Chennai,"['Electronics', 'Books']","['Headphones', 'Non-fiction']",Occasional Shopper,2128.03,Yes,Summer
C8213,45,Female,Bangalore,"['Home Decor', 'Beauty', 'Books']","['Cushions', 'Perfume', 'Comics']",New Visitor,2067.64,Yes,Winter
C8214,32,Male,Mumbai,"['Fitness', 'Fashion']","['Resistance Bands', 'Jeans']",Occasional Shopper,1977.26,No,Summer
C8215,31,Male,Mumbai,"['Beauty', 'Fashion']","['Moisturizer', 'T-shirt']",Frequent Buyer,1743.56,Yes,Spring
C8216,22,Male,Bangalore,['Fashion'],['Jacket'],New Visitor,4169.93,No,Winter
C8217,49,Other,Bangalore,"['Books', 'Fitness', 'Beauty']","['Fiction', 'Treadmill', 'Foundation']",New Visitor,4785.33,Yes,Autumn
C8218,20,Other,Kolkata,['Fashion'],['Jacket'],New Visitor,4311.08,No,Spring
C8219,56,Female,Chennai,"['Beauty', 'Books']","['Foundation', 'Comics']",Frequent Buyer,4736.41,Yes,Spring
C8220,57,Male,Delhi,"['Home Decor', 'Fitness', 'Fashion']","['Cushions', 'Treadmill', 'Shoes']",Occasional Shopper,568.44,No,Autumn
C8221,27,Other,Mumbai,"['Home Decor', 'Beauty', 'Fitness']","['Lamp', 'Perfume', 'Resistance Bands']",New Visitor,2803.32,No,Autumn
